Timestamp,System power generated,Wind speed,Wind direction,Pressure,Air temperature,windfarm power
"Nov 9, 03:00 pm",56.3349,3.727,97,0.988535,20.563,20.87
"Nov 9, 04:00 pm",0.0,2.936,100,0.987054,20.863,0.0
"Nov 9, 05:00 pm",101.422,4.212,107,0.984586,21.063,44.19
"Nov 9, 06:00 pm",0.0,2.936,93,0.98656,20.763,0.0
"Nov 9, 07:00 pm",0.0,1.661,66,0.988535,20.463,0.0
"Nov 9, 08:00 pm",0.0,1.799,100,0.988831,21.063,0.0
"Nov 9, 09:00 pm",113.699,4.31,124,0.988337,21.363,49.39
"Nov 9, 10:00 pm",794.651,7.672,147,0.986856,21.363,339.28
"Nov 9, 11:00 pm",883.813,7.958,158,0.986363,21.363,388.56
"Nov 10, 12:00 am",504.598,6.624,150,0.987152,21.463,182.57
"Nov 10, 01:00 am",224.297,5.18,156,0.987054,21.563,82.77
"Nov 10, 02:00 am",0.0,2.373,181,0.989126,21.563,0.0
"Nov 10, 03:00 am",0.0,2.6,265,0.988535,20.763,0.0
"Nov 10, 04:00 am",172.206,4.795,312,0.987054,20.863,65.92
"Nov 10, 05:00 am",723.98,7.434,340,0.988338,20.463,274.49
"Nov 10, 06:00 am",1118.57,8.571,350,0.989325,19.463,473.11
"Nov 10, 07:00 am",1643.11,9.718,355,0.990215,18.463,598.93
"Nov 10, 08:00 am",2370.47,11.349,4,0.992782,18.163,923.42
"Nov 10, 09:00 am",2639.8,12.12,2,0.99377,17.663,1057.15
"Nov 10, 10:00 am",2634.96,12.091,5,0.993868,17.163,1066.71
"Nov 10, 11:00 am",2077.39,10.608,1,0.995744,16.963,868.95
"Nov 10, 12:00 pm",1996.0,10.43,3,0.994855,17.063,775.22
"Nov 10, 01:00 pm",1680.98,9.768,1,0.993375,17.163,687.55
"Nov 10, 02:00 pm",1420.07,9.253,358,0.992783,17.163,577.73
"Nov 10, 03:00 pm",991.071,8.206,357,0.993375,17.163,400.2
"Nov 10, 04:00 pm",842.49,7.771,359,0.993868,17.363,346.46
"Nov 10, 05:00 pm",579.233,6.901,359,0.99298,17.463,220.55
"Nov 10, 06:00 pm",1023.67,8.275,4,0.992981,15.413,375.45
"Nov 10, 07:00 pm",1641.57,9.649,15,0.992983,13.363,606.63
"Nov 10, 08:00 pm",1667.84,9.688,14,0.997919,13.663,630.39
"Nov 10, 09:00 pm",1408.92,9.184,1,0.996537,13.663,563.59
"Nov 10, 10:00 pm",1278.59,8.898,359,0.998708,13.463,546.26
"Nov 10, 11:00 pm",1109.93,8.463,351,0.997326,13.063,461.85
"Nov 11, 12:00 am",1412.36,9.174,359,0.998512,12.663,597.6
"Nov 11, 01:00 am",867.069,7.8,358,0.996636,12.663,336.49
"Nov 11, 02:00 am",801.673,7.593,5,0.996043,12.663,314.55
"Nov 11, 03:00 am",756.475,7.454,7,0.995353,12.763,296.16
"Nov 11, 04:00 am",830.585,7.691,4,0.994464,12.763,311.76
"Nov 11, 05:00 am",1036.92,8.275,0,0.99476,12.363,378.37
"Nov 11, 06:00 am",889.366,7.859,355,0.996143,11.263,362.22
"Nov 11, 07:00 am",765.37,7.454,356,0.997527,10.163,336.1
"Nov 11, 08:00 am",1105.76,8.423,1,0.999402,10.763,412.83
"Nov 11, 09:00 am",936.444,7.998,356,0.997921,11.363,340.62
"Nov 11, 10:00 am",738.829,7.385,2,0.998216,12.063,312.05
"Nov 11, 11:00 am",512.818,6.574,0,0.996241,12.863,194.98
"Nov 11, 12:00 pm",626.837,7.059,21,0.993969,14.263,267.27
"Nov 11, 01:00 pm",589.725,6.93,26,0.993672,15.663,245.51
"Nov 11, 02:00 pm",273.617,5.427,25,0.99377,16.663,119.2
"Nov 11, 03:00 pm",462.481,6.406,40,0.991104,17.663,181.62
"Nov 11, 04:00 pm",784.638,7.612,45,0.988932,18.763,324.02
"Nov 11, 05:00 pm",572.663,6.901,49,0.988635,19.763,227.46
"Nov 11, 06:00 pm",144.376,4.548,81,0.989721,18.563,59.26
"Nov 11, 07:00 pm",0.0,2.205,156,0.990808,17.363,0.0
"Nov 11, 08:00 pm",0.0,0.801,238,0.994066,17.663,0.0
"Nov 11, 09:00 pm",0.0,2.027,284,0.991005,17.363,0.0
"Nov 11, 10:00 pm",0.0,2.847,279,0.987748,17.163,0.0
"Nov 11, 11:00 pm",40.265,3.51,308,0.990019,16.463,17.11
"Nov 12, 12:00 am",8.30862,3.114,328,0.992092,16.163,3.48
"Nov 12, 01:00 am",0.0,1.839,339,0.988934,16.263,0.0
"Nov 12, 02:00 am",0.0,1.849,302,0.987946,16.563,0.0
"Nov 12, 03:00 am",0.0,3.015,306,0.987255,16.563,0.0
"Nov 12, 04:00 am",19.1388,3.253,327,0.987058,16.363,7.66
"Nov 12, 05:00 am",0.0,2.857,312,0.987058,16.263,0.0
"Nov 12, 06:00 am",0.0,2.778,301,0.987255,15.763,0.0
"Nov 12, 07:00 am",0.0,2.709,294,0.987453,15.263,0.0
"Nov 12, 08:00 am",0.0,2.659,336,0.985578,15.363,0.0
"Nov 12, 09:00 am",0.0,1.641,346,0.988243,15.163,0.0
"Nov 12, 10:00 am",0.0,1.443,294,0.98617,15.363,0.0
"Nov 12, 11:00 am",0.0,2.214,275,0.987255,16.263,0.0
"Nov 12, 12:00 pm",136.63,4.478,289,0.986169,16.363,50.81
"Nov 12, 01:00 pm",498.99,6.555,297,0.986368,15.263,209.43
"Nov 12, 02:00 pm",422.689,6.228,298,0.986466,15.463,152.45
"Nov 12, 03:00 pm",227.387,5.17,307,0.984985,16.063,84.93
"Nov 12, 04:00 pm",539.428,6.742,323,0.984787,16.563,219.26
"Nov 12, 05:00 pm",593.8,6.98,348,0.983898,16.863,247.7
"Nov 12, 06:00 pm",554.722,6.802,1,0.98538,16.013,240.38
"Nov 12, 07:00 pm",513.193,6.614,348,0.986861,15.163,213.71
"Nov 12, 08:00 pm",487.215,6.505,4,0.984789,14.863,201.58
"Nov 12, 09:00 pm",412.978,6.179,3,0.987849,14.663,161.7
"Nov 12, 10:00 pm",238.763,5.23,1,0.983407,14.563,85.98
"Nov 12, 11:00 pm",514.644,6.614,325,0.985184,13.863,190.22
"Nov 13, 12:00 am",1176.28,8.67,320,0.984987,13.063,473.76
"Nov 13, 01:00 am",786.157,7.573,322,0.985185,12.663,325.48
"Nov 13, 02:00 am",486.168,6.485,322,0.984296,12.663,191.26
"Nov 13, 03:00 am",500.712,6.545,321,0.985284,12.663,209.53
"Nov 13, 04:00 am",328.186,5.734,309,0.98558,12.563,131.85
"Nov 13, 05:00 am",316.294,5.665,305,0.984593,12.563,115.74
"Nov 13, 06:00 am",179.321,4.815,329,0.982717,12.563,67.31
"Nov 13, 07:00 am",78.4655,3.974,345,0.980743,12.563,33.52
"Nov 13, 08:00 am",0.0,2.323,322,0.984492,14.563,0.0
"Nov 13, 09:00 am",0.0,1.602,299,0.984985,15.363,0.0
"Nov 13, 10:00 am",0.0,0.87,215,0.982813,16.863,0.0
"Nov 13, 11:00 am",0.0,2.234,233,0.983108,18.163,0.0
"Nov 13, 12:00 pm",45.083,3.589,242,0.981133,18.663,16.99
"Nov 13, 01:00 pm",62.7306,3.806,244,0.982317,18.763,22.64
"Nov 13, 02:00 pm",60.0615,3.777,240,0.981231,19.363,26.41
"Nov 13, 03:00 pm",4.57462,3.094,235,0.980145,19.963,1.75
"Nov 13, 04:00 pm",38.1749,3.51,237,0.98123,20.363,15.78
"Nov 13, 05:00 pm",0.0,2.837,230,0.980144,20.563,0.0
"Nov 13, 06:00 pm",0.0,2.244,14,0.980935,19.113,0.0
"Nov 13, 07:00 pm",0.0,1.651,137,0.981726,17.663,0.0
"Nov 13, 08:00 pm",0.0,1.463,320,0.984588,18.463,0.0
"Nov 13, 09:00 pm",0.0,2.116,290,0.985674,18.663,0.0
"Nov 13, 10:00 pm",0.0,1.661,291,0.984687,18.763,0.0
"Nov 13, 11:00 pm",0.0,1.849,237,0.986266,18.663,0.0
"Nov 14, 12:00 am",0.0,1.888,225,0.985476,19.063,0.0
"Nov 14, 01:00 am",0.0,1.977,252,0.986759,18.963,0.0
"Nov 14, 02:00 am",0.0,2.748,234,0.989325,19.163,0.0
"Nov 14, 03:00 am",0.0,2.966,236,0.987944,19.063,0.0
"Nov 14, 04:00 am",6.3033,3.104,245,0.988042,18.963,2.72
"Nov 14, 05:00 am",39.2163,3.51,264,0.987154,19.063,15.36
"Nov 14, 06:00 am",25.5971,3.342,306,0.98745,18.713,9.72
"Nov 14, 07:00 am",12.8968,3.183,307,0.987747,18.363,5.11
"Nov 14, 08:00 am",0.0,1.671,301,0.988438,17.863,0.0
"Nov 14, 09:00 am",0.0,2.867,309,0.989622,17.963,0.0
"Nov 14, 10:00 am",66.0714,3.836,308,0.991004,18.763,28.92
"Nov 14, 11:00 am",98.0411,4.162,289,0.993077,18.963,38.73
"Nov 14, 12:00 pm",80.0803,4.014,289,0.990707,19.863,34.35
"Nov 14, 01:00 pm",0.0,2.847,297,0.989028,20.663,0.0
"Nov 14, 02:00 pm",0.0,1.621,334,0.989522,21.363,0.0
"Nov 14, 03:00 pm",0.0,0.89,80,0.989225,21.963,0.0
"Nov 14, 04:00 pm",0.0,1.216,91,0.989126,22.063,0.0
"Nov 14, 05:00 pm",0.0,2.363,102,0.98962,22.063,0.0
"Nov 14, 06:00 pm",62.599,3.806,113,0.990805,21.663,26.99
"Nov 14, 07:00 pm",236.19,5.24,98,0.991989,21.263,93.35
"Nov 14, 08:00 pm",426.618,6.268,83,0.994754,20.963,184.34
"Nov 14, 09:00 pm",298.733,5.596,69,0.995445,20.763,125.48
"Nov 14, 10:00 pm",361.561,5.971,79,0.991299,20.763,144.29
"Nov 14, 11:00 pm",418.752,6.238,99,0.992582,20.863,170.96
"Nov 15, 12:00 am",461.944,6.426,115,0.992286,21.063,178.33
"Nov 15, 01:00 am",355.523,5.932,106,0.994852,21.263,155.96
"Nov 15, 02:00 am",459.074,6.416,104,0.992877,21.563,189.78
"Nov 15, 03:00 am",213.313,5.111,91,0.990904,21.763,77.54
"Nov 15, 04:00 am",277.563,5.487,59,0.991298,21.963,107.18
"Nov 15, 05:00 am",266.123,5.418,50,0.991693,21.663,109.07
"Nov 15, 06:00 am",1749.88,9.916,17,0.995052,18.713,637.84
"Nov 15, 07:00 am",2985.29,14.414,7,0.99841,15.763,1080.41
"Nov 15, 08:00 am",3004.01,16.47,8,0.995945,13.563,1189.59
"Nov 15, 09:00 am",3004.01,16.589,8,0.999203,12.663,1161.4
"Nov 15, 10:00 am",2998.25,14.75,6,1.00088,11.563,1184.5
"Nov 15, 11:00 am",2828.81,12.822,4,1.00404,10.963,1077.82
"Nov 15, 12:00 pm",2187.45,10.756,3,1.00078,10.563,816.31
"Nov 15, 01:00 pm",2234.95,10.865,5,0.999797,10.563,927.8
"Nov 15, 02:00 pm",2601.31,11.853,357,1.00138,9.963,1043.56
"Nov 15, 03:00 pm",2869.19,13.05,353,1.00029,8.763,1078.85
"Nov 15, 04:00 pm",2896.32,13.257,353,1.00098,8.063,1116.73
"Nov 15, 05:00 pm",2432.79,11.359,354,1.00128,8.063,990.98
"Nov 15, 06:00 pm",2637.59,11.923,353,1.00316,7.013,964.77
"Nov 15, 07:00 pm",2770.6,12.486,350,1.00503,5.963,1030.1
"Nov 15, 08:00 pm",2884.46,13.119,347,1.00405,6.263,1055.31
"Nov 15, 09:00 pm",2899.25,13.228,346,1.00691,6.363,1232.14
"Nov 15, 10:00 pm",2571.72,11.705,349,1.00533,6.363,1080.62
"Nov 15, 11:00 pm",2570.92,11.695,353,1.0077,6.463,1080.47
"Nov 16, 12:00 am",2695.92,12.16,352,1.00582,6.363,1125.02
"Nov 16, 01:00 am",2591.42,11.765,356,1.00503,6.663,1071.68
"Nov 16, 02:00 am",2149.66,10.608,351,1.00553,6.763,855.91
"Nov 16, 03:00 am",2201.19,10.726,354,1.00454,6.863,905.53
"Nov 16, 04:00 am",2398.71,11.231,353,1.00592,6.963,870.9
"Nov 16, 05:00 am",2452.04,11.379,353,1.00661,7.063,1004.64
"Nov 16, 06:00 am",2416.36,11.28,349,1.0072,7.313,1020.26
"Nov 16, 07:00 am",2377.08,11.171,356,1.0078,7.563,950.9
"Nov 16, 08:00 am",2141.95,10.598,355,1.0077,7.963,832.36
"Nov 16, 09:00 am",2282.1,10.914,357,1.00937,8.363,872.21
"Nov 16, 10:00 am",1608.05,9.481,358,1.00967,8.963,661.59
"Nov 16, 11:00 am",725.702,7.296,6,1.00927,9.663,301.47
"Nov 16, 12:00 pm",737.577,7.345,12,1.0073,10.463,316.92
"Nov 16, 01:00 pm",735.569,7.345,19,1.00789,11.363,284.95
"Nov 16, 02:00 pm",605.687,6.94,27,1.00621,12.063,255.35
"Nov 16, 03:00 pm",729.632,7.345,30,1.00443,12.563,295.43
"Nov 16, 04:00 pm",825.243,7.652,33,1.00345,12.863,355.37
"Nov 16, 05:00 pm",1094.1,8.403,31,1.00305,12.963,440.07
"Nov 16, 06:00 pm",1155.01,8.542,12,1.00513,11.563,463.63
"Nov 16, 07:00 pm",1212.73,8.67,10,1.0072,10.163,492.65
"Nov 16, 08:00 pm",1404.25,9.105,7,1.00651,9.963,589.71
"Nov 16, 09:00 pm",1866.04,10.005,0,1.00819,9.463,815.79
"Nov 16, 10:00 pm",1255.31,8.769,3,1.0072,9.363,459.3
"Nov 16, 11:00 pm",712.683,7.256,10,1.00878,9.663,259.61
"Nov 17, 12:00 am",483.879,6.406,14,1.0073,10.063,210.49
"Nov 17, 01:00 am",651.971,7.078,2,1.00454,9.963,262.35
"Nov 17, 02:00 am",856.29,7.721,3,1.00483,10.063,350.39
"Nov 17, 03:00 am",696.437,7.227,7,1.00394,10.863,277.6
"Nov 17, 04:00 am",876.242,7.8,8,1.00217,11.063,322.01
"Nov 17, 05:00 am",1004.32,8.156,6,1.00335,11.163,423.27
"Nov 17, 06:00 am",1084.96,8.354,353,1.00434,10.513,455.44
"Nov 17, 07:00 am",1165.89,8.552,351,1.00542,9.863,448.79
"Nov 17, 08:00 am",1143.43,8.492,359,1.00523,9.563,439.65
"Nov 17, 09:00 am",1265.05,8.809,5,1.00444,9.863,540.21
"Nov 17, 10:00 am",1124.46,8.453,10,1.00641,10.863,411.31
"Nov 17, 11:00 am",398.197,6.06,12,1.00759,12.463,171.42
"Nov 17, 12:00 pm",100.814,4.142,360,1.00463,13.363,38.36
"Nov 17, 01:00 pm",0.0,2.946,21,1.00098,14.763,0.0
"Nov 17, 02:00 pm",0.0,2.145,71,0.999988,17.363,0.0
"Nov 17, 03:00 pm",0.0,1.78,94,1.00117,17.363,0.0
"Nov 17, 04:00 pm",0.0,0.306,79,1.00098,16.663,0.0
"Nov 17, 05:00 pm",0.0,1.028,208,0.999298,16.463,0.0
"Nov 17, 06:00 pm",0.0,1.265,92,0.99989,16.263,0.0
"Nov 17, 07:00 pm",0.0,1.513,110,1.00048,16.063,0.0
"Nov 17, 08:00 pm",0.0,0.771,280,1.00285,16.563,0.0
"Nov 17, 09:00 pm",0.0,1.829,328,1.00305,16.463,0.0
"Nov 17, 10:00 pm",0.0,2.412,315,1.00187,16.363,0.0
"Nov 17, 11:00 pm",0.0,2.976,307,1.00058,15.663,0.0
"Nov 18, 12:00 am",70.8634,3.865,318,1.00039,14.763,25.79
"Nov 18, 01:00 am",35.5506,3.43,317,1.00088,14.063,12.89
"Nov 18, 02:00 am",57.3059,3.697,313,0.999103,13.863,23.17
"Nov 18, 03:00 am",44.3721,3.539,310,0.9993,13.863,18.68
"Nov 18, 04:00 am",11.8297,3.144,309,0.997029,13.963,4.77
"Nov 18, 05:00 am",46.7706,3.569,312,0.99782,13.663,19.98
"Nov 18, 06:00 am",130.827,4.399,308,0.998708,13.713,47.45
"Nov 18, 07:00 am",246.237,5.24,317,0.999596,13.763,95.87
"Nov 18, 08:00 am",699.279,7.247,319,0.999007,10.763,265.0
"Nov 18, 09:00 am",571.752,6.802,329,0.998316,10.563,226.29
"Nov 18, 10:00 am",855.816,7.741,323,0.999599,10.863,313.05
"Nov 18, 11:00 am",644.139,7.078,331,0.999697,11.563,281.06
"Nov 18, 12:00 pm",226.939,5.121,344,0.9994,12.463,85.75
"Nov 18, 01:00 pm",139.643,4.469,322,0.997622,13.163,60.57
"Nov 18, 02:00 pm",194.657,4.923,329,0.998215,13.863,76.71
"Nov 18, 03:00 pm",114.582,4.271,330,0.996931,14.463,50.28
"Nov 18, 04:00 pm",176.734,4.785,312,0.996042,14.863,71.46
"Nov 18, 05:00 pm",288.05,5.497,318,0.99614,15.163,125.15
"Nov 18, 06:00 pm",363.17,5.922,341,0.99782,14.113,130.9
"Nov 18, 07:00 pm",460.8,6.347,344,0.999499,13.063,193.47
"Nov 18, 08:00 pm",364.381,5.922,336,0.999103,13.463,157.5
"Nov 18, 09:00 pm",395.877,6.07,322,1.00019,13.163,146.94
"Nov 18, 10:00 pm",358.496,5.882,318,0.999005,12.563,131.82
"Nov 18, 11:00 pm",361.73,5.892,313,1.00167,12.063,142.51
"Nov 19, 12:00 am",555.079,6.732,325,1.00147,11.563,241.29
"Nov 19, 01:00 am",789.629,7.533,345,1.00098,11.363,318.53
"Nov 19, 02:00 am",817.828,7.622,350,0.999697,11.163,328.93
"Nov 19, 03:00 am",601.715,6.93,345,0.999303,10.763,223.41
"Nov 19, 04:00 am",628.547,7.019,347,0.999994,10.463,226.32
"Nov 19, 05:00 am",901.964,7.879,350,0.999797,10.163,383.16
"Nov 19, 06:00 am",619.195,6.99,348,1.00049,10.663,227.25
"Nov 19, 07:00 am",406.8,6.1,345,1.00128,11.163,167.08
"Nov 19, 08:00 am",539.902,6.663,342,1.00177,11.063,233.87
"Nov 19, 09:00 am",656.514,7.108,341,1.00217,11.263,247.3
"Nov 19, 10:00 am",382.314,6.001,336,1.00128,11.863,157.98
"Nov 19, 11:00 am",173.061,4.735,340,1.00335,13.363,63.39
"Nov 19, 12:00 pm",3.7556,3.045,353,1.00009,14.763,1.53
"Nov 19, 01:00 pm",0.0,1.433,36,0.999002,16.863,0.0
"Nov 19, 02:00 pm",0.0,0.722,14,0.998211,18.063,0.0
"Nov 19, 03:00 pm",0.0,0.613,39,0.999395,18.763,0.0
"Nov 19, 04:00 pm",0.0,0.643,323,0.997815,19.063,0.0
"Nov 19, 05:00 pm",0.0,0.425,259,0.996532,19.163,0.0
"Nov 19, 06:00 pm",0.0,0.929,360,0.997322,17.713,0.0
"Nov 19, 07:00 pm",0.0,1.433,314,0.998114,16.263,0.0
"Nov 19, 08:00 pm",0.0,2.284,314,0.997916,16.863,0.0
"Nov 19, 09:00 pm",0.0,2.254,284,1.00196,17.163,0.0
"Nov 19, 10:00 pm",0.0,2.096,266,0.997027,17.163,0.0
"Nov 19, 11:00 pm",0.0,2.847,246,0.996632,17.563,0.0
"Nov 20, 12:00 am",9.80182,3.134,223,0.995645,17.663,3.63
"Nov 20, 01:00 am",4.27929,3.065,193,0.996434,17.563,1.69
"Nov 20, 02:00 am",0.0,2.511,195,0.995546,17.363,0.0
"Nov 20, 03:00 am",0.0,2.531,174,0.996138,17.563,0.0
"Nov 20, 04:00 am",0.0,1.987,168,0.993769,18.163,0.0
"Nov 20, 05:00 am",0.0,0.85,154,0.993473,18.163,0.0
"Nov 20, 06:00 am",0.0,2.768,95,0.993966,18.063,0.0
"Nov 20, 07:00 am",162.336,4.686,103,0.994361,17.963,60.99
"Nov 20, 08:00 am",267.466,5.408,126,0.991695,18.763,109.42
"Nov 20, 09:00 am",408.989,6.189,140,0.991201,19.463,150.11
"Nov 20, 10:00 am",507.842,6.614,144,0.994261,20.263,198.73
"Nov 20, 11:00 am",569.391,6.881,161,0.995247,20.963,237.47
"Nov 20, 12:00 pm",733.329,7.474,175,0.989718,22.063,302.68
"Nov 20, 01:00 pm",317.2,5.734,194,0.989125,23.563,130.04
"Nov 20, 02:00 pm",202.577,5.062,205,0.989321,24.163,77.51
"Nov 20, 03:00 pm",43.2754,3.579,190,0.989124,24.163,16.89
"Nov 20, 04:00 pm",61.2672,3.806,155,0.985966,24.063,22.56
"Nov 20, 05:00 pm",249.627,5.348,147,0.984978,24.063,104.22
"Nov 20, 06:00 pm",481.703,6.535,128,0.986263,22.513,192.83
"Nov 20, 07:00 pm",814.7,7.731,146,0.987547,20.963,339.49
"Nov 20, 08:00 pm",672.754,7.276,173,0.98893,21.263,255.59
"Nov 20, 09:00 pm",342.024,5.862,185,0.990015,21.163,132.01
"Nov 20, 10:00 pm",233.987,5.23,202,0.989226,21.063,90.49
"Nov 20, 11:00 pm",74.669,3.954,217,0.989621,20.963,27.03
"Nov 21, 12:00 am",302.784,5.635,194,0.988338,21.063,117.26
"Nov 21, 01:00 am",656.687,7.227,188,0.988534,21.563,278.61
"Nov 21, 02:00 am",1821.09,10.123,185,0.987842,22.363,786.32
"Nov 21, 03:00 am",1113.67,8.601,196,0.985967,22.863,447.09
"Nov 21, 04:00 am",688.146,7.345,198,0.986658,22.963,272.81
"Nov 21, 05:00 am",579.751,6.96,204,0.987546,23.063,210.14
"Nov 21, 06:00 am",855.048,7.879,206,0.986658,22.763,367.96
"Nov 21, 07:00 am",1194.15,8.809,212,0.985671,22.463,431.14
"Nov 21, 08:00 am",519.032,6.693,235,0.986559,22.163,226.08
"Nov 21, 09:00 am",111.39,4.291,283,0.989225,21.663,44.46
"Nov 21, 10:00 am",49.7671,3.648,311,0.988634,21.163,19.28
"Nov 21, 11:00 am",0.0,2.946,322,0.989423,21.263,0.0
"Nov 21, 12:00 pm",65.6614,3.846,324,0.988139,21.363,23.77
"Nov 21, 01:00 pm",325.582,5.774,340,0.987152,21.563,132.35
"Nov 21, 02:00 pm",282.809,5.526,345,0.987448,22.063,114.23
"Nov 21, 03:00 pm",104.473,4.241,1,0.987053,22.563,39.44
"Nov 21, 04:00 pm",59.5566,3.777,13,0.988336,22.763,23.48
"Nov 21, 05:00 pm",79.4947,4.024,359,0.98725,22.763,32.77
"Nov 21, 06:00 pm",149.474,4.607,336,0.988139,21.313,62.51
"Nov 21, 07:00 pm",229.876,5.2,354,0.989029,19.863,82.77
"Nov 21, 08:00 pm",335.403,5.813,358,0.989523,19.463,145.88
"Nov 21, 09:00 pm",633.282,7.118,17,0.99288,18.663,236.32
"Nov 21, 10:00 pm",379.332,6.05,16,0.992091,18.063,143.65
"Nov 21, 11:00 pm",268.332,5.408,8,0.9914,17.663,102.26
"Nov 22, 12:00 am",347.223,5.862,14,0.9915,17.063,126.05
"Nov 22, 01:00 am",314.75,5.675,33,0.990117,16.963,116.41
"Nov 22, 02:00 am",272.15,5.427,36,0.991499,17.263,119.45
"Nov 22, 03:00 am",354.034,5.902,32,0.992683,17.463,136.38
"Nov 22, 04:00 am",406.005,6.159,17,0.990906,17.063,149.91
"Nov 22, 05:00 am",303.004,5.605,15,0.990513,16.763,111.67
"Nov 22, 06:00 am",200.636,5.002,355,0.989131,16.213,83.78
"Nov 22, 07:00 am",127.779,4.399,354,0.987749,15.663,54.74
"Nov 22, 08:00 am",106.075,4.212,331,0.991994,15.263,40.37
"Nov 22, 09:00 am",273.498,5.418,343,0.993179,15.163,98.92
"Nov 22, 10:00 am",456.368,6.357,352,0.995843,15.963,172.44
"Nov 22, 11:00 am",196.248,4.963,355,0.993671,17.263,71.54
"Nov 22, 12:00 pm",69.3928,3.875,22,0.991794,18.563,25.56
"Nov 22, 01:00 pm",154.825,4.637,30,0.991794,19.663,61.08
"Nov 22, 02:00 pm",247.869,5.299,36,0.994063,20.363,93.79
"Nov 22, 03:00 pm",352.247,5.912,46,0.992582,20.463,141.35
"Nov 22, 04:00 pm",539.649,6.752,52,0.992681,20.063,205.22
"Nov 22, 05:00 pm",809.844,7.691,49,0.992583,19.663,352.48
"Nov 22, 06:00 pm",946.637,8.107,44,0.993175,18.863,409.4
"Nov 22, 07:00 pm",1106.04,8.512,38,0.993769,18.063,448.33
"Nov 22, 08:00 pm",1071.78,8.423,33,0.994558,18.363,416.23
"Nov 22, 09:00 pm",643.392,7.138,30,0.997322,18.463,251.24
"Nov 22, 10:00 pm",645.859,7.148,24,0.995743,18.263,253.79
"Nov 22, 11:00 pm",559.873,6.812,16,0.997322,17.963,234.14
"Nov 23, 12:00 am",344.882,5.843,11,0.996533,17.663,136.62
"Nov 23, 01:00 am",785.642,7.583,12,0.997126,17.463,336.68
"Nov 23, 02:00 am",954.275,8.097,9,0.998014,17.063,415.61
"Nov 23, 03:00 am",1017.78,8.255,8,0.999002,16.663,393.75
"Nov 23, 04:00 am",713.472,7.345,19,0.997422,16.563,288.85
"Nov 23, 05:00 am",339.179,5.803,12,0.99604,16.563,124.68
"Nov 23, 06:00 am",404.106,6.129,344,0.995055,15.063,151.96
"Nov 23, 07:00 am",482.779,6.456,7,0.994069,13.563,189.77
"Nov 23, 08:00 am",659.126,7.148,4,0.998215,13.863,248.16
"Nov 23, 09:00 am",763.652,7.484,5,0.999398,14.763,328.47
"Nov 23, 10:00 am",756.107,7.474,15,0.998311,16.063,281.77
"Nov 23, 11:00 am",748.388,7.454,24,1.00167,17.563,296.7
"Nov 23, 12:00 pm",543.46,6.742,45,0.998902,18.463,221.98
"Nov 23, 01:00 pm",826.0,7.721,45,0.998211,18.863,343.08
"Nov 23, 02:00 pm",782.69,7.583,46,0.998112,18.963,305.75
"Nov 23, 03:00 pm",860.208,7.83,52,0.997915,18.963,369.48
"Nov 23, 04:00 pm",884.018,7.909,62,0.997025,18.863,358.44
"Nov 23, 05:00 pm",781.748,7.583,59,0.997025,18.863,308.92
"Nov 23, 06:00 pm",745.57,7.464,61,0.997816,18.663,272.42
"Nov 23, 07:00 pm",709.355,7.345,70,0.998605,18.463,281.74
"Nov 23, 08:00 pm",599.865,6.99,78,0.998211,19.063,255.34
"Nov 23, 09:00 pm",471.058,6.446,81,0.996433,19.663,192.74
"Nov 23, 10:00 pm",266.858,5.398,93,0.99969,20.063,113.83
"Nov 23, 11:00 pm",187.178,4.894,110,1.00117,20.363,74.78
"Nov 24, 12:00 am",0.0,2.907,101,0.998604,20.463,0.0
"Nov 24, 01:00 am",64.6372,3.816,69,0.998506,20.263,23.34
"Nov 24, 02:00 am",276.224,5.457,92,0.998307,20.563,106.14
"Nov 24, 03:00 am",539.17,6.742,101,0.99959,21.063,224.21
"Nov 24, 04:00 am",807.427,7.682,102,0.998505,21.263,341.72
"Nov 24, 05:00 am",572.917,6.891,98,0.998307,21.363,219.81
"Nov 24, 06:00 am",683.474,7.286,95,0.998011,20.913,273.15
"Nov 24, 07:00 am",808.975,7.682,88,0.997715,20.463,318.48
"Nov 24, 08:00 am",670.499,7.247,83,0.996136,20.863,263.4
"Nov 24, 09:00 am",700.595,7.336,87,1.00008,21.163,265.18
"Nov 24, 10:00 am",672.719,7.247,97,1.00028,21.363,249.52
"Nov 24, 11:00 am",444.951,6.337,94,1.00117,21.563,167.18
"Nov 24, 12:00 pm",356.52,5.932,92,0.998801,21.563,129.93
"Nov 24, 01:00 pm",367.4,5.991,95,0.999689,21.163,138.09
"Nov 24, 02:00 pm",493.181,6.545,105,0.998209,20.963,177.91
"Nov 24, 03:00 pm",284.747,5.507,95,0.999788,20.863,116.8
"Nov 24, 04:00 pm",171.985,4.775,89,0.998702,20.963,66.27
"Nov 24, 05:00 pm",210.721,5.081,83,0.997913,21.263,92.26
"Nov 24, 06:00 pm",373.53,6.031,86,0.99811,21.163,140.26
"Nov 24, 07:00 pm",591.56,6.97,85,0.998307,21.063,229.33
"Nov 24, 08:00 pm",582.349,6.94,106,0.997221,21.963,226.32
"Nov 24, 09:00 pm",196.426,4.983,122,0.997517,21.663,70.85
"Nov 24, 10:00 pm",113.179,4.291,131,0.999196,21.563,48.34
"Nov 24, 11:00 pm",57.0905,3.727,153,0.999393,21.663,20.7
